room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,closet,air_conditioning,hair_dryer,complimentary-bottled-water,bathtub,shower,refrigerator,high-floor,dressing-room,ground-floor,private-pool,top-floor,complimentary-instant-coffee,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count,price_option_price,adults_number,children_number,bãi_đậu_xe,phòng_tập,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,vào_hồ_bơi_miễn_phí,đã_kèm_bữa_sáng,hotel_id,room_room_type_name,hotel_name,hotel_address,region
28.0,1,1,1,1,1,1,1,1,1,1.0,18.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,286631.0,2.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Superior (Superior Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
28.0,1,1,1,1,1,1,1,1,1,1.0,18.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,337213.0,2.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Superior (Superior Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
29.000000000000004,1,1,1,1,1,1,1,1,1,1.0,18.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,284151.0,2.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Loại Sang (Deluxe Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
29.000000000000004,1,1,1,1,1,1,1,1,1,1.0,18.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,293827.0,2.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Loại Sang (Deluxe Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
29.000000000000004,1,1,1,1,1,1,1,1,1,1.0,18.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,345679.0,2.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Loại Sang (Deluxe Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
30.000000000000004,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,376653.0,4.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Gia Đình (Family Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
30.000000000000004,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,382574.99999999994,4.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Gia Đình (Family Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
30.000000000000004,1,1,1,1,1,1,1,1,1,1.0,22.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,450088.0,4.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Gia Đình (Family Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
30.999999999999996,1,1,1,1,1,1,1,1,1,1.0,35.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,392593.0,4.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Gia Đình Loại Sang (Deluxe Family Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
30.999999999999996,1,1,1,1,1,1,1,1,1,1.0,35.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,398765.0,4.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Gia Đình Loại Sang (Deluxe Family Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
30.999999999999996,1,1,1,1,1,1,1,1,1,1.0,35.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,469136.0,4.0,0.0,1,1,1,1,1,1,1,37848723.0,Phòng Gia Đình Loại Sang (Deluxe Family Room),Khách sạn Hoa Cúc Phương (Hoa Cúc Phương Hotel),"Housing Area 19-8 Hoa Cuc Phuong - 72C, Hoa Cúc Phương - 72C, Dĩ An, Bình Dương, Việt Nam, 75000",Bình Dương
32.0,1,1,1,1,1,1,1,1,1,1.0,26.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1769306.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Giường Lớn Cao Cấp (Superior King),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
33.0,1,1,1,1,1,1,1,1,1,1.0,26.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1769306.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Superior 2 giường (Superior Twin),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
34.00000000000001,1,1,1,1,1,1,1,1,1,1.0,38.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1847427.9999999998,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Deluxe cao cấp 2 giường (Premium Deluxe Twin Room),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
34.00000000000001,1,1,1,1,1,1,1,1,1,1.0,38.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2033053.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Deluxe cao cấp 2 giường (Premium Deluxe Twin Room),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
34.00000000000001,1,1,1,1,1,1,1,1,1,1.0,38.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2082836.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Deluxe cao cấp 2 giường (Premium Deluxe Twin Room),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
34.00000000000001,1,1,1,1,1,1,1,1,1,1.0,38.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2160996.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Deluxe cao cấp 2 giường (Premium Deluxe Twin Room),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
35.0,1,1,1,1,1,1,1,1,1,1.0,38.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1847427.9999999998,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Premium Deluxe có Giường cỡ King (Premium Deluxe King Room),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
35.0,1,1,1,1,1,1,1,1,1,1.0,38.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2033053.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Premium Deluxe có Giường cỡ King (Premium Deluxe King Room),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
35.0,1,1,1,1,1,1,1,1,1,1.0,38.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2082836.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Premium Deluxe có Giường cỡ King (Premium Deluxe King Room),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
35.0,1,1,1,1,1,1,1,1,1,1.0,38.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2544080.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Premium Deluxe có Giường cỡ King (Premium Deluxe King Room),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
36.0,1,1,1,1,1,1,1,1,1,1.0,38.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1935617.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Deluxe 2 Giường đơn (Deluxe Twin),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
36.0,1,1,1,1,1,1,1,1,1,1.0,38.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1955315.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Deluxe 2 Giường đơn (Deluxe Twin),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
36.0,1,1,1,1,1,1,1,1,1,1.0,38.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2369977.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Deluxe 2 Giường đơn (Deluxe Twin),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
36.0,1,1,1,1,1,1,1,1,1,1.0,38.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2416572.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Phòng Deluxe 2 Giường đơn (Deluxe Twin),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
37.0,1,1,1,1,1,1,1,1,1,1.0,50.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2363688.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Suite,HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
37.0,1,1,1,1,1,1,1,1,1,1.0,50.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2501832.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Suite,HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
37.0,1,1,1,1,1,1,1,1,1,1.0,50.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2512786.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Suite,HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
37.0,1,1,1,1,1,1,1,1,1,1.0,50.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3307556.0000000005,2.0,1.0,1,1,1,1,1,1,1,39821588.0,Suite,HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
39.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2378491.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Premium deluxe king double,HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
39.0,1,1,1,1,1,1,1,1,1,1.0,25.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2905556.0000000005,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Premium deluxe king double,HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
40.0,1,1,1,1,1,1,1,1,1,1.0,50.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2652114.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Suite cao cấp (Premium Suite),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
40.0,1,1,1,1,1,1,1,1,1,1.0,50.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2819932.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Suite cao cấp (Premium Suite),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
40.0,1,1,1,1,1,1,1,1,1,1.0,50.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2847959.0,2.0,0.0,1,1,1,1,1,1,1,39821588.0,Suite cao cấp (Premium Suite),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
40.0,1,1,1,1,1,1,1,1,1,1.0,50.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3693889.0,2.0,1.0,1,1,1,1,1,1,1,39821588.0,Suite cao cấp (Premium Suite),HIIVE by fusion Bình Dương - VSIP 1 (HIIVE by fusion Binh Duong - VSIP 1),"10B, đại lộ Hữu Nghị, (khu c ng nghiệp Việt Nam - Singapore, cổng VSIP1), phường B nh H a, th nh phố Hồ Ch Minh, Việt Nam., Thuận An, Bình Dương, Việt Nam, 75000",Bình Dương
42.00000000000001,1,1,1,1,1,1,1,1,1,1.0,30.0,0.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1275045.0,2.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Nhật Bản (Japan Room),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
43.0,1,1,1,1,1,1,1,1,1,1.0,33.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1774567.0000000002,2.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Deluxe 2 Giường đơn (Deluxe Twin),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
43.0,1,1,1,1,1,1,1,1,1,1.0,33.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2175926.0,2.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Deluxe 2 Giường đơn (Deluxe Twin),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
44.0,1,1,1,1,1,1,1,1,1,1.0,33.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1925594.0,2.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Thương gia giường đôi (Business Double),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
44.0,1,1,1,1,1,1,1,1,1,1.0,33.0,0.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1756679.0,1.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Thương gia giường đôi (Business Double),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
45.0,1,1,1,1,1,1,1,1,1,1.0,43.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2831756.0,2.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Executive giường đôi (Executive Double),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
45.0,1,1,1,1,1,1,1,1,1,1.0,43.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3472222.0,2.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Executive giường đôi (Executive Double),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
45.0,1,1,1,1,1,1,1,1,1,1.0,43.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2693574.0000000005,1.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Executive giường đôi (Executive Double),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
45.0,1,1,1,1,1,1,1,1,1,1.0,43.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,3194444.0,1.0,0.0,1,1,1,1,1,1,1,64540147.99999999,Phòng Executive giường đôi (Executive Double),Khách sạn TC Thành phố Mới Bình Dương (TC Hotel Binh Duong New City),"Số 68 đường L Duẩn, Phường B nh Dương, Th nh phố Hồ Ch Minh, Việt Nam, Hòa Phú, Bình Dương, Việt Nam, 75000",Bình Dương
46.00000000000001,1,1,1,1,1,1,1,1,1,2.0,30.0,1.0,1,no view,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1134248.0,2.0,0.0,1,1,1,1,1,1,1,479494.0,Phòng Superior (Superior Room),The Mira Hotel,"555B, Đại lộ Bình Dương, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam, Thủ Dầu Một, Bình Dương, Việt Nam",Bình Dương
47.0,1,1,1,1,1,1,1,1,1,1.0,40.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1349678.0,2.0,0.0,1,1,1,1,1,1,1,479494.0,Deluxe giường đôi (Deluxe Double),The Mira Hotel,"555B, Đại lộ Bình Dương, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam, Thủ Dầu Một, Bình Dương, Việt Nam",Bình Dương
47.0,1,1,1,1,1,1,1,1,1,1.0,40.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1457200.0,2.0,1.0,1,1,1,1,1,1,1,479494.0,Deluxe giường đôi (Deluxe Double),The Mira Hotel,"555B, Đại lộ Bình Dương, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam, Thủ Dầu Một, Bình Dương, Việt Nam",Bình Dương
47.0,1,1,1,1,1,1,1,1,1,1.0,40.0,1.0,1,city,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1611111.0,2.0,0.0,1,1,1,1,1,1,1,479494.0,Deluxe giường đôi (Deluxe Double),The Mira Hotel,"555B, Đại lộ Bình Dương, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam, Thủ Dầu Một, Bình Dương, Việt Nam",Bình Dương
48.0,1,1,1,1,1,1,1,1,1,1.0,54.0,0.0,1,pool,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1860332.0,2.0,0.0,1,1,1,1,1,1,1,479494.0,Business Suite giường đôi (Business Suite Double),The Mira Hotel,"555B, Đại lộ Bình Dương, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam, Thủ Dầu Một, Bình Dương, Việt Nam",Bình Dương
48.0,1,1,1,1,1,1,1,1,1,1.0,54.0,0.0,1,pool,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1935994.0,2.0,0.0,1,1,1,1,1,1,1,479494.0,Business Suite giường đôi (Business Suite Double),The Mira Hotel,"555B, Đại lộ Bình Dương, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam, Thủ Dầu Một, Bình Dương, Việt Nam",Bình Dương
