hotel_id,hotel_name,hotel_address,region
81052999,Căn hộ 2pn2wc Diamond Alnata Plus (Can ho 2pn2wc Diamond Alnata Plus),"Tân Phú, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
302343,Nhà khách Quốc Hội Hồ Chí Minh (Nha Khach Quoc Hoi Ho Chi Minh),"165 Đường Nam Kỳ Khởi Nghĩa, Phường 07, Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
73598407,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 3 (Studio Service Apartment)","Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
40354755,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 7 (Scenic Valley 2Bed, nice view)","Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
33653673,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (Cho thuê 2PN-Vinhomes Central Park)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
10567949,"Chung cư studio 18 m² có 1 phòng tắm riêng ở Bình Thạnh (Mini apartment, nature light, nice decor)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
76940601,"Masteri Centre Point, TP HCM","Quận 9, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
76236068,Lumiere RiverSide SkyView- Saigon Premium Suite,"259 Đường Võ Nguyên Giáp, Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
11288942,"Chung cư 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (THE MANOR 2 STUDIO APT FREE ROOFTOP POOL )","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
60506716,BOB Buivien Hotel,"242/1 Bui Vien Ben Thanh Market, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
59769434,Khách sạn Thanh Hương (Thanh Hương Hotel),"84C Hoa Binh, Phường 5, Quận 11, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
77464916,"Nhà riêng m² 1 phòng ngủ, 2 phòng tắm riêng ở Tân Phú (2 Room Apartment Diamond Centery)","Tân Phú, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
67225037,Khách sạn Signy House Sài Gòn Center - Nguyễn Bỉnh Khiêm (Signy House Hotel Sai Gon Center - Nguyễn Bỉnh Khiêm),"54/6 Nguyễn Bỉnh Khiem, Phường Đa Kao, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
77464915,"Nhà riêng m² 1 phòng ngủ, 2 phòng tắm riêng ở Tân Phú (Căn hộ 2 phòng ngủ Diamond Alnata Plus)","Tân Phú, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
74991030,"m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 3 (nizey stay in HCM)","Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
55198046,The Milestone Sài Gòn (The Milestone Saigon),"No. 170-172, Nguyen Thai Binh Phường, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
56227219,Wabi Sabi - Saigon Hideout Bến Thành (Wabi Sabi - Saigon Hideout Ben Thanh),"194 Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
63029779,3Br Landmark 2 Vinhome Central Park,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
37831575,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (Two Bedroom apartment in Landmark 2)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
10552034,Khu Nghỉ Dưỡng Golden Emerald (Golden Emerald Resort),"29 Pham Thi Trich, Huyện Củ Chi, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
72418838,Khách sạn & Căn hộ AMANA - Võ Thị Sáu (AMANA Hotel & Residence - Võ Thị Sáu),"232/11 Vo Thi Sau Phuong Vo Thi Sau, Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
39911465,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (LP.18.17 ( Landmark Plus ) - 1PN)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
5831693,Scenic Valley Việt Nam - Vina We Stay (Scenic Valley VietNam - Vina We Stay),"802 Nguyen Van Linh Block A, Phường Tan Phu, Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
75810508,NamiStay Sài Gòn Central Home,"31/6 Hoàng Dư Khương, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
45138169,"Nhà riêng 120 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Saigon Royal 3 bedrooms de Rose)","35 Bến Vân Đồn, Quận 4, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
76957404,Căn hộ cao cấp Senerity Sky Villas By Luminous (Senerity Sky Villas By Luminous Luxury Apartment),"259 Điện Biên Phủ, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
69469801,Khách sạn Hoàng Hải (Hoàng Hải Hotel),"57 Đường 41, Phường 6, Quận 4, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
67847771,"Luxury Apartment for rent- Pool 35th Floor Near Phu My Hung, Secc","Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
39911473,Khách sạn HANZ Camelia (HANZ Camelia Hotel),"108 Đường Lê Lai, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
79562470,"m² 5 phòng ngủ, 5 phòng tắm riêng ở Phước Kiển (1034 Huynh Tan Phat Home)","1034/30 Huỳnh Tấn Phát Phước Kiển, Xã Nhà Bè, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
39911481,"Căn hộ 68 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (L2.17.06 - 1PN 1 phòng ngủ)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
4122239,Khách sạn Sài Gòn Park Q.1 (Saigon Park Hotel Dist 1),"27 Nguyễn Văn Tr ng, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
78700236,Cubicity Ton That Tung,"25/8 Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
55329062,"Căn hộ 74 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 9 (Khách Sạn Masteri Home cao cấp)","Quận 9, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
56623385,"Căn hộ studio 28 m² có 1 phòng tắm riêng ở Quận 4 (Mike House - Studio near D1, free Netflix)","Quận 4, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
75777787,Kim Linh Hotel,"659 Son Tan Đường, Phường 12, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
51970451,MONday Premium Aparts,"83 L Ch nh Thắng, Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
35963054,"Nhà riêng 87 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 9 (Căn hộ cao cấp có view hồ bơi và công viên)","Quận 9, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
5784267,Khách sạn Thiên Cung (Thien Cung Hotel),"69-69A A4 Tan Binh District, 12 Phường, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
54690265,"Nhà riêng 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 4 (20% OFF Budget Hideout @Pham Ngu Lao 127DT)","Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
62112022,"Biệt thự 500 m² 4 phòng ngủ, 4 phòng tắm riêng ở Bình Thạnh (Villa 12 12)","Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
59212065,Căn hộ nghỉ dưỡng cao cấp Masteri An Phú Quận 2 (Masteri An Phu - High Class Retreat Apt Distrist 2),"191 Đường V Nguy n Gi p, Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
63373664,Khách sạn Kathy (Kathy Hotel),"127/32 Hoàng Hoa Thám Tân Bình, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
33129289,"Nhà riêng 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thủ Đức (Green House)","Thủ Đức, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
67520188,Collection O Quận Tân Bình Gần Sân bay (trước đây là Joy Inn) (Collection O District Tan Binh Near Airport Formerly Joy Inn),"419 Cong Hoa, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
38224123,"Căn hộ 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phú Nhuận (Botanica Premier - Căn hộ tiện nghi, giá rẻ)","Tân Bình, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
74434219,VINHOMES GRAND PARK Chillin Home 1BR Best View,"Quận 9, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
38715522,"Luxury Apartment in Tan Binh district,near Airport","Tân Bình, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
52199883,Căn hộ studio 48 m² có 1 phòng tắm riêng ở Phú Nhuận (Nice Studio-Airport-High class serviced-10 stars),"Phú Nhuận, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
75875933,Tuan Viet Hotel,"Tân Bình, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
45891685,TheA Home - 2BR apartment with nice view,"Tân Bình, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
41566363,"Căn hộ 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 3 (Rental Aparment Hà Đô Centrosa Q10 pool view)","Quận 10, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
55771208,"Căn hộ 100 m² 1 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Cozy 2-Bedroom with balcony @Free Pool*Gym*Netflix)","Quận 4, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
50119139,"Nhà riêng 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Studio Room with Fully Furnished)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
45400468,Khách sạn Thanh Bình 3 (Khach san Thanh Binh 3),"30 Đường Đỗ Nhuận, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
76941234,Phương Vy Motel (Phuong Vy Motel),"Long Thương, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
61735049,Khách sạn Phương Thanh,"Trần Thiện Chánh, Phường 12 (Quận 10), Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
55640191,"Resort Ori Vinhomes Grand Park tp Thủ Đức , 3giường 2WC (Resort Ori Vinhomes Grand Park tp Thu Đuc , 3giuong 2WC)","Quận 9, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
77055911,Khách sạn Vy Anh (Khách Sạn Vy Anh),"574 Đường Lê Văn Quới, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
81020901,AviCasa,"Đường T4, Thành phố Thủ Đức, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
45531524,"Nhà riêng 100 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (The Crest panoramic city view space odyssey theme.)","Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
59818156,"Căn hộ 3 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (Kỳ nghỉ cực chill tại căn hộ bật nhất Sài Gòn)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
39878956,"Căn hộ 210 m² 4 phòng ngủ, 3 phòng tắm riêng ở Bình Thạnh (L6.40.07 - 4PN)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
164684,Khách sạn và Spa Rosa Zen (Rosa Zen Hotel And Spa ),"15 Bui Thi Xuan Ben Thanh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
36831588,"Căn hộ 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 2 (HHomes - 2 Bedroom with Pool GYM Masteri Thao Dien)","Masteri Thao Dien T5, Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
33047200,Khách sạn Vi An (Vi An Hotel),"20 Đường 11, Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
47399347,"Căn hộ 150 m² 3 phòng ngủ, 3 phòng tắm riêng ở Tân Phú (Tận hưởng Căn Duplex 2 tầng đẹp nhất Celadon City)","Tân Phú, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
76466154,Stay Thảo Điền I (Stay Thao Dien I),"11 Đường 1, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
263028,Khách sạn TiTi (TiTi Hotel),"40/12-14A Bùi Viện, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
13861794,"Chung cư 38 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (MHServiceApartment with big window and cozy studio)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
36438366,"Căn hộ 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (The Rixx Stylish Apartment -Ben Thanh/gym/pool/bar)","Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
37503303,"Căn hộ 76 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Sunrise City 2 bebroom 2 wc full furnished)","Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
35766690,"Căn hộ 95 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (The Landmark 81 Residence 1 Bedroom Suite)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
52478115,"Căn hộ dịch vụ Republic Plaza, đầy đủ tiện nghi, wifi tốc độ cao (Can ho dich vu Republic Plaza,tan binh, mien phi ho boi, phong gym, đay đu tien nghi, wifi toc đo ca)","18e Đường Cộng Hòa, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
65962089,"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 3 (stayary Hotel Truong Quyen)","Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
7095275,Phòng đôi có cửa sổ ở tầng 2 hoặc 3,"Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
39813584,"Căn hộ 87 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (Metropole Lux Apartment A39- City Center)","Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
68208512,Khách sạn Galaxy 3 (Galaxy Hotel 3),"1327 Đường Lê Đức Thọ, Phường 15, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
18760335,Bare Chic - Bare Boutique Stays,"Nguyễn Thị Minh Khai Số 18 Hẻm 12 Nguyễn Thị Minh Khai, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
80103258,Khách sạn Gia Thịnh (Khach san Gia Thinh),"3 lầu, 195/4 Tô Ngọc Vân. Phường Thới An, Quận 12, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
78972695,Homie Homestay - A small beautiful city,"88 Đường Bờ Bao, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
9798463,Icity Lakeview Saigon Villa,"Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
35766667,"Căn hộ 95 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (The Landmark 81 Residence Two Bedrooms Suite)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
45547891,"Căn hộ 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (1 Bedroom Landmark Apartment in Ho Chi Minh City)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
78514027,Biệt thự Lumiere Phú Mỹ Hưng (Lumiere Villa Phú Mỹ Hưng ),"34 Nam Thong 2D Phuong Tan My, Thành phố HCM, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
32385896,Alleyway Hostel,"15Bis Lương Hữu Khánh District 1, Pham Ngu Lao Phường, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
65421356,Khách sạn căn hộ cao cấp Lumiere (Lumiere Luxury Condotel Suites),"259 Võ Nguyên Giáp An Phú, Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
79595378,"Tòa nhà căn hộ dịch vụ|Thang máy|Bếp|1,3km sân bay (Tòa Nhà Căn Hộ Dịch vụ|Thang máy|Bếp|1,3km Airport)","3 Đường Lam Sơn, Phường 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
61030518,Khách sạn Bin Bin 14 - Gần trường Vstar D7 (Bin Bin Hotel 14 - Near Vstar School D7),"15 Đường 6, Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
49692970,"Căn hộ 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 2 (HHomes - 2 Bedroom with Pool GYM at Masteri An Phu)","Room 06.07, Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
60145737,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (Căn hộ landmark81)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
9847670,Khách Sạn Kha Thy (Kha Thy Hotel),"No 39, Binh Trung Tay Phường, Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
51432975,The Common Room,"250 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
72812470,Nu Apartment in Rivergate - Bright & Comfortable - near Ben Thanh,"151-155 Đường Bến Vân Đồn, Quận 4, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
34324972,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Kiển (Luxury CoCo apartment with 2 bedrooms )","Phước Kiển, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
36159956,Hostel Homestay Minh Lộc (Hostel Homestay Minh Loc),"6 Đặng Trần Côn District 1, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
60719207,The Metropole - Horizon View Riverside D2,"33 Đường Trần Bạch Đằng, Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
56033448,Vista - Phú Mỹ Hưng (Vista - Phu My Hung),"20 - 24 Noi khu Hung Gia 1 District 7, Tan Phong Phường, Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
72810579,Ha Home,"Quận 4, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
41567855,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Tân Phú (Emerald happy !)","Tân Phú, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
14632130,"Chung cư 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (Golden House 3)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
37127701,"Căn hộ 82 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Millennium 2bedroom Residence Pool&Gym)","Quận 4, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
12666089,We Home Ben Thanh,"121/33 Lê Thị Riêng WE HOME BEN THANH, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
60917643,Khách sạn Ben Thanh Station (Ben Thanh Station Hotel),"228 Lý Tự Trọng, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
67600428,Relax Homestay 5,"Quận 9, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
38045303,"Căn hộ 56 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 7 (The Ascentia Apartment Phú Mỹ Hưng)","Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
36850876,We Home Nguyễn Trãi (We Home Nguyen Trai),"No. 7/12, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
73533336,Emily Hallmark Luxury Ho Chi Minh City,"N15 Nguyen Thien Thanh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
555301,GK Central Hotel,"92 - 94 L Tự Trọng, Phường Bến Thành, Quận 01, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
2011353,Khách sạn Bonita Grand Collection O Quận 10 (Collection O District 10 - Bonita Grand Hotel),"185 Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
43201473,Khách sạn Haven Hut (Haven Hut Hotel),"176 Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
60490632,Căn hộ Royal Galaxy Landmark 81 & Vinhomes (Landmark 81 & Vinhomes - Royal Galaxy Apartment),"Room 720A, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
75557608,Dingdong Suites – The Sun Avenue – Miễn phí hồ bơi & phòng gym (Dingdong Suites – The Sun Avenue – Free Pool & Gym),"28 Đường Mai Chí Thọ, Quận 2, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
64327220,Khách sạn Brown Dot Sân bay Sài Gòn (Brown Dot Hotel Saigon Airport),"155 Hoang Hoa Tham Đường, Phường 13, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
10909593,Khách sạn Lê Ngân Phùng (Le Ngan Phung Hotel),"Alley 79, Phường 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
56358742,Khách sạn Trà My - Trung tâm Sài Gòn (Trà My Hotel-Saigon Central),"41 Ly Chinh Thang, Phường 8, Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
80114585,Khách sạn PureJoy Saigon Premium - Japanese Street (PureJoy Hotel Saigon Premium - Japanese Street),"26A Le Thanh Ton Đường, Ben Nghe Phường, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
59456017,Khách sạn The Passion sân bay - cách sân bay Tân Sơn Nhất 5 phút (The Passion Hotel Airport - 5 minutes to Tan Son Nhat ),"60/24 Yen Thế Tan Binh, Phường 2, Thành phố Hồ Chi Minh, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
69226115,Collection O Quận 10 Gần Bệnh viện Vạn Hạnh (trước đây là Khách sạn Lan Rừng) (Collection O District 10 Near Van Hanh Hospital Formerly Lan Rung Hotel),"781/A11 Le Hong Phong Đường, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
996127,Khách sạn Nicecy Boutique (Nicecy Boutique Hotel),"27 - 29 Đường Trương Định, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
6988262,Khách sạn và Căn hộ Cherry (Cherry Hotel and Apartment),"406/14 Cong Hoa Đường, Phường 13, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
77522399,Khách sạn Diamond Crown (Diamond Crown Hotel),"47 Nguyễn Tr i, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
48895235,Lunaria Maison - Local Side,"219/14 Trần Văn Đang, Phường 11, Quận 3, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
1166013,Airport Saigon Hotel,"34 Ngô Thị Thu Minh Tân Bình, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
7295630,Chotel Bến Thành (Chotel Ben Thanh),"21B Bui Thi Xuan, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
1270422,Khách Sạn & Spa Ciao Sài Gòn (Ciao SaiGon Hotel & Spa),"1 Đống Đa Tân Bình, Phường 2, Quận Tân Bình, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
36066205,Khách sạn Noble Swan New World (The Noble Swan Hotel New World),"270 Lê Thánh Tôn, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
1951432,Khách sạn Silverland Yen (Silverland Yen Hotel),"73-75 Đường Thủ Khoa Huân, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
31664697,Cozrum Homes - Summer's House,"No 436A/50/1A, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
54123206,M Village Nguyễn Kiệm - Khách sạn sân bay Cosmo (M Village Nguyễn Kiệm - Cosmo Airport Hotel),"659 Nguyen Kiem, Phường 9, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
13571664,KHÁCH SẠN LA VELA SÀI GÒN (LA VELA SAIGON HOTEL),"280 Nam Kỳ Khởi Nghĩa, Phường V Thị S u, Quận 03, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
1623811,Khách sạn Ruby Sài Gòn Bến Thành (Ruby Saigon Hotel - Ben Thanh),"267 - 269 Le Thanh Ton Str, Ben Thanh Phường, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
24984512,Pharaon Hotel 2,"102/1 Cống Quỳnh, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
31486542,Khách sạn Thanh Tài 1 (THANH TAI HOTEL 1),"Số 17 Đường Trần Thái Tông, Phường 15, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
292557,Khách Sạn Hoàng Hà Boutique (Hoang Ha Boutique Hotel),"53-57 Đường Trương Quốc Dung, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
37863451,Khách sạn MAY'S - Chợ Bến Thành (MAY'S HOTEL-BEN THANH MARKET),"22 Nguyễn An Ninh MAY S HOTEL-BEN THANH MARKET, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
30055103,KHÁCH SẠN CHERRY BOUTIQUE (CHERRY BOUTIQUE HOTEL ),"15n Lê Thánh Tôn, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
63963632,Khách sạn Trung Mai (Hotel Trung Mai),"15 Truong Hoang Thanh Str Tân Bình, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
47207990,"Kin Wander Tân Phong, The Moonage (Kin Wander Tan Phong, The Moonage)","No. 23 (), Tan Hung Phường, Quận 7, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
38676217,M Village Living Cửu Long,"44a Cửu Long M Village, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
16427608,Cozrum Homes Ambera House,"212B/D37 Nguyen Trai District 1, Nguyen Cu Trinh Phường, Quận 1, Hồ Chí Minh, Việt Nam",Thành phố Hồ Chí Minh
