hotel_id,hotel_name,hotel_address,region
77056381,Nạ House - Homestay Đất Cảng (Na House - Homestay Đat Cang),"Hoang Huy Riverside Nhà số 1, Liền kề 9, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
77258572,"m² 1 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Nhà Bông - Homestay Hải Phòng)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
75136564,GolDen RiCe,"T1 tòa nhà 5 tầng, Quận Tiên Lãng, Hải Phòng, Vietnam",Hải Phòng
78138587,An Homestay,"Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
67493173,TC Homestay Apartment,"Toà Tulip Hoàng Huy Commerce, Võ Nguyên Giáp, Lê Chân, HP, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
45942865,GM Homestay,"312 Phố Tô Hiệu, Số nhà 12, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
75887721,"Homestay 1986 & Homestay Vinhomes Vu Yen, Hai Phong City","TLA-37 Đường Tương Lai, Vinhomes Vũ Yên, Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
59090362,cúc cu homestay 5 (cuc cu homestay 5),"80 Lãm Khê, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
61213334,Căn hộ Bắp Hải Phòng (Bap Apartment Hai Phong),"Hồng Bàng, Sở Dầu, 2A, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
73966387,Katka Riverside Homestay Hai Phong,"OH02-10Dự án Hoàng Huy Riverside, phường Thượng Lý, quận Hồng Bàng, thành phố Hải Phòng., Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
13608266,Chung cư studio 25 m² có 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (The Flamboyant - Standard Room @ Vinhomes Imperia),"Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
74602813,Nhà Nghỉ Mia (Nha Nghi Mia),"QL10, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
78043942,homestay BlueSeavia Vin Vũ Yên - HP432 (homestay BlueSeavia Vin Vu Yen - HP432),"Đường Tài Lộc Vinhomes Vũ Yên, Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam, 1600",Hải Phòng
62547879,Khách sạn & Căn hộ PHƯƠNG ĐÔNG (PHUONG DONG Hotel & Apartment),"19 Ng. 333A Văn Cao, Đằng Lâm, Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
6853205,Biệt Thự Đồ Sơn - Biệt Thự Bảo Đại (Do Son Villa - Villa of Bao Dai King),"Zone 2, Van Huong Ward, Do son District, Bãi Biển Đồ Sơn, Hải Phòng, Vietnam",Hải Phòng
6349407,Royal Hotel,"98, Lot 11, Hai Phong, Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
78368922,Cobalt House,"Khu du lịch quốc tế Đồi Rồng Kim Long 2.23, Bãi Biển Đồ Sơn, Hải Phòng, Vietnam, -",Hải Phòng
687047,Draco - Thang Long Hotel,"Số 2 đường Hoàng Văn Thụ, phường Minh Khai, quận Hồng Bàng, Hải Phòng, Vietnam, Ven sông - Sông Cấm/Cảng cũ",Hải Phòng
8468669,TRUNG KIÊN HOTEL (TRUNG KIEN HOTEL),"Trực Cát, Vĩnh Niệm, Lê Chân Số 5, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
79852436,"Căn hộ m² 3 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (La Vue Homestay)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
40573257,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Flash Promo Super No1 Apt Vinhome Marina HP)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
41578481,"Nhà riêng 90 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Hoang Huy Grand Tower - Jun's Apartment & Homestay)","Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
47149021,"Căn hộ 90 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (R401 ( MHT09-24))","Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
66225374,"Căn hộ 56 m² 2 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Bống house - Hoàng Huy Commerce)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
47003760,Khách Sạn Nam Sơn (Khach San Nam Son),"8 Đường Lê Hồng Phong, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
70941212,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Sứa’s Homestay)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
64863360,Luxury Hotel 1 HP- by BAY LUXURY,"Lo 8A - A2 So 17 Le Hong Phong, Thành phố Hải Phòng, Việt Nam, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
37726734,Khách sạn Noblesse (Noblesse Hotel),"Km 11, Quốc lộ 5 cũ, Do Nha, An Hưng, An Dương, Hải Phòng Hải Phòng, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
39820429,"Căn hộ 38 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Homestay Honey Apppartment 03 - HHG Tower)","Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
59338535,"Aa Home - HH Commerce, Le Chan, Hai Phong","Chung cư Hoàng Huy Commerce Võ Nguyên Giáp, Kênh Dương, Lê Chân, Hải Phòng, Cầu Rào, Vietnam",Hải Phòng
46882642,"Căn hộ 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (Cozy central Flex room 2)","Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
61733458,"Căn hộ m² 2 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Séjour de luxe à Hải Phòng)","No. 19, Le Hong Phong Street, Dong Khe Diamond Crown, Hai Phong, Diamond Crown Hải Phòng, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
31318413,Khách sạn và Căn hộ Kim (Kim Hotel and Apartment),"Long Son Urban Area - Quan Toan - Hong Bang Kim's Hotel & Apartment, Kim's Hotel & Apartment, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
63422349,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (The Mark)","Room 19, Diamond Crown Dong Khe, 19 Le Hong Phong Street, Hai Phong, Diamond Crown Hải Phòng, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
59768842,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ngã năm – Sân bay Cát Bi (X-Stay Neon)","Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
78411599,Ok! Home chung cư Hoàng Huy commerce gần Aeon (Ok! Home chung cu Hoang Huy commerce gan Aeon),"Hoàng huy commerce, Lê Chân, Hải Phòng, Cầu Rào, Vietnam",Hải Phòng
50122018,Khách sạn An Tín (An Tin Hotel),"Room 7, 365 HK Waterfront, Vinh Niem Ward, Le Chan District, Hai Phong, Vietnam, Trung tâm thành phố/chợ Sắt, Hải Phòng",Hải Phòng
55295422,Hotel Nam Sơn Tân Dương (Hotel Nam Son Tan Duong),"211 Phố Mới, Tân Dương, Thành phố Hải Phòng, Khu đô thị Bắc Sông Cấm, Hải Phòng, Vietnam",Hải Phòng
8740518,Nhà nghỉ & Căn hộ Thùy Dương (Thuy Duong Motel & Apartments),"No. 139, Nguyen Binh Street, Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
26886810,Căn hộ S20 (S20 Apartment),"170 PHUONG LUU, DONG HAI, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
46883237,"Căn hộ 15 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (Central Single Bed)","Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
64459949,"Căn hộ 55 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Homestay couple)","Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
37501125,LAD Apartment & Homestay Hải Phòng - Hoàng Huy Grand Tower (LAD Apartment & Homestay Hai Phong - Hoang Huy Grand Tower),"2 Đường Hồng Bàng, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
79345617,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Khác (Căn hộ tuyệt vời tâm Thành phố 2!)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
6899511,Nhà nghỉ Mạnh Bình (Nha nghi Manh Binh),"59 Bình Kiều 2, phường Đông Hải 2, quận Hải An, Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
28680393,Khách sạn Hoa Phượng (Hoa Phuong Hotel.),"44, Lot 3C, Le Hong Phong Street, Ngo Quyen District, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
9593396,Khách Sạn & Căn Hộ Zen Riverside (Zen Riverside Hotel n Residences),"146 Mac Quyet str, Duong Kinh Dist, Hai Phong City, Vietnam, Cầu Rào, Hải Phòng",Hải Phòng
38071169,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Căn hộ 2 ngủ CHILL rẻ nhất Vin Marina 401HD106)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
72097783,Căn hộ Ann (Ann apartment),"37 Phường. Vũ Trọng Khánh, Đằng Giang, Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
79123246,The Muse 3,"Kim Long 1.36 Kl 1.36 Khu du lịch Quốc tế Đồi Rồng, Bãi Biển Đồ Sơn, Hải Phòng, Vietnam",Hải Phòng
52007346,"Căn hộ 300 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Halidao Homestay Hải Phòng)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
61381581,Khách sạn Hoàng Lâm (Hoang Lam Hotel),"Vạn Hoa, Khu du lịch Đồ Sơn, Vạn Hương, Bãi Biển Đồ Sơn, Hải Phòng, Vietnam",Hải Phòng
53636514,Hotel Nam Sơn Tân Dương (Hotel Nam Son Tan Duong),"211 Phố Mới, Tân Dương, Thuỷ Nguyên, Khu đô thị Bắc Sông Cấm, Hải Phòng, Vietnam",Hải Phòng
10941535,"Nhà mặt đất 75 m² 3 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (MOONIE HOMESTAY - The hidden gem in center city)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
52057293,"Căn hộ 300 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Halidao Homestay Hải Phòng)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
52007195,"Căn hộ 300 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Halidao Homestay Hải Phòng)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
5811185,Hai Au Hotel,"Khu 2, phuong Van Huong, Quan Do Son, Bãi Biển Đồ Sơn, Hải Phòng, Vietnam",Hải Phòng
63870896,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (TC Apartment & Homestay)","Võ Nguyên Giáp, Kênh Duong TC Apartment & Homestay, TC Apartment & Homestay, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
68415773,"Ấm cúng, hiện đại, tiện nghi 4! (Am cung, hien đai, tien nghi 4!)","Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
58299952,"Căn hộ 83 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Ấm cúng, hiện đại, tiện nghi 3!)","2A Sở Dầu, Hoàng Huy Grand Tower, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
59090335,Cuccu homestay 5,"Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
54165170,"Nhà trệt 50 m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Homestay Andy House)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
42360506,Nhà nghỉ Thiên Trang (Nha nghi Thien Trang),"262 Nguyễn Lương Bằng, 12, Quận Kiến An, Hải Phòng, Vietnam",Hải Phòng
55906648,"Nhà riêng 83 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Ấm cúng, hiện đại, tiện nghi 2!)","Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
65962975,"Căn hộ 65 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (SevenHomestay)","Võ Nguyên Giáp, Kênh Dương, Chung cư Hoàng Huy Commerce - Võ Nguyên Giáp, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
79568864,Khách sạn & căn hộ BOYUE (BOYUE hotel& apartment ),"5 Lô 48 Phường. Vũ Trọng Khánh, Đằng Giang, Ngô Quyền, Hải Phòng, Cầu Rào, Vietnam",Hải Phòng
43313294,"Nhà riêng 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Am cung, hien dai, tien nghi!)","2 Đường. Hồng Bàng, Sở Dầu, Hoàng Huy Grand Tower - Sở Dầu, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
42177337,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Cosy city view)","Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
73950165,"Nhà riêng 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (X-Stay Cine)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
68033951,Golden Moon Hotel TP,"Thon Tu Do xa Thuy Son, GOLDENMOON HOTEL, Quận Tiên Lãng, Hải Phòng, Vietnam",Hải Phòng
78719395,"Nhà riêng m² 5 phòng ngủ, 6 phòng tắm riêng ở Bãi Biển Đồ Sơn (Sea la vie - Do Son Beach Homestay)","Bãi Biển Đồ Sơn, Hải Phòng, Vietnam",Hải Phòng
72032481,"Căn hộ 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Seven Homestay )","19 Đường. Lê Hồng Phong, Đông Khê, Diamond Crown Hải Phòng, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
46749774,Khách sạn Alee Hải Phòng (Alee Haiphong Hotel),"Room HA 03.03, Vinhomes Marina, Vinh Niem Ward, Le Chan District, Hai Phong City, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
46749778,Khách sạn GreenHome (GreenHome Hotel),"16 Đồng Thiện, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
46604598,Motel Đức Tuân 2 (Duc Tuan 2 Motel ),"No. 416, Alley 40, Thien Loi Street, Vietnam, Cầu Rào, Hải Phòng",Hải Phòng
46604600,Khách sạn DT Hải Phòng (DT Hotel Hai Phong),"54 Đông Trà, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
65765052,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (Khánh Phong Apartment PG02-20 Vincom LTT)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
79345620,"Nhà riêng m² 2 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Căn hộ tuyệt vời trung tâm thành phố!)","Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
72098030,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Ann apartment)","Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
73952856,"Nhà riêng 138 m² 1 phòng ngủ, 2 phòng tắm riêng ở Khác (Large 3 Bedroom Apartment SHP Plaza Building)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
65765046,"Căn hộ m² 3 phòng ngủ, 2 phòng tắm riêng ở Khác (3 Bedroom SHP Khánh Phong Homestay Model Style)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
49684864,"Căn hộ 55 m² 2 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Chippie House)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
78762315,"Căn hộ nhà Mopius 1 phòng ngủ, 1 phòng tắm ở toà Camellia 2, Hoàng Huy Võ Nguyên Giáp (Apartment 1 sleeping 1 wc Camellia 2)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
51754951,Sun Residence,"No. 1, 386 Phường. Van Cao, Dang Lam, Vietnam, số 1, Ngã năm – Sân bay Cát Bi, Hải Phòng",Hải Phòng
69732872,Thuý Apartment Hải Phòng,"Số 55, Đường. Số 4, Vĩnh Niệm, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
15919376,Khu phố Water Front (Khu pho Water Front),"HK14 - Khu đô thị ven sông Lạch Tray (khu Water Front) số nhà 66, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
78762318,"Căn hộ nhà Mopius 2 phòng ngủ, 2 phòng tắm ở toà Camellia 1, Hoàng Huy Võ Nguyên Giáp (Apartment 2 ngủ 2wc Camellia)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
78346597,X-Stay Da Nang,"291 Da Nang Ngo Quyen, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
79293156,Chic Boho 3BR Retreat Lakefront View,"Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
31632350,"Căn hộ 17 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Hotel nam sơn)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
16724427,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Khu đô thị Ngã Năm - sân bay Cát Bi (vip room)","Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
33030734,"Căn hộ 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Khách Sạn Nam sơn)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
7471185,Le Thanh Hotel,"Quốc Lộ 5, Thôn Do Nha, Xã Tân Tiến, Huyện An Dương, Quan Toan / Hai Phong"" bzw ""VHRW+QC Tân Tiến, An Dương, Haiphong, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
59336824,"Căn hộ 59 m² 2 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Homestay Thu vivu- Hoàng Huy Grand Tower)","Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
74352224,X-Stay 2908 Lotus,"Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
39687939,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Căn hộ SAKURA 1 Ngủ)","Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
34389345,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Perfect Sakura apartment full services Swimming)","Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
52272594,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (TOM Homestay )","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
31480784,"Nhà trệt 130 m² 10 phòng ngủ, 10 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (thoải mái vô tư sạch sẽ an tâm)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
37138365,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Sweet home)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
78341585,Phuong Hoang Hotel HP by BAY LUXURY,"KDC To 09 Cai Tat, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
59768960,"Căn hộ 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ngã năm – Sân bay Cát Bi (X-Stay Argon)","Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
53760402,Hotel Nam Sơn Tân Dương (Hotel Nam Son Tan Duong),"211 phố Mới, Tân Dương, Thành phố Hải Phòng, Khu đô thị Bắc Sông Cấm, Hải Phòng, Vietnam",Hải Phòng
77460897,Thien Anh Hai Phong,"No.3, Alley 82, Tran Phu Street, Cau Dat Ward, Ngo Quyen District, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
78328469,X-Stay 2908 Lotus,"Võ Nguyên Giáp Lê Chân, Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
52057479,"Căn hộ 300 m² 1 phòng ngủ, 1 phòng tắm riêng ở Thượng Lý/Quán Toan (Halidao Homestay Hải Phòng)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
48750742,"Căn hộ 76 m² 3 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Happy homestay )","Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
55842848,"Căn hộ 73 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Happy homestay )","2A Đường. Hồng Bàng, Sở Dầu, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
61423960,"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (MiMi Homestay Classic Room VN - 4pers-2Kingbeds)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
36450822,"Căn hộ 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bãi Biển Đồ Sơn (Mini Cozy Room)","Bãi Biển Đồ Sơn, Hải Phòng, Vietnam",Hải Phòng
76735281,97Homestay,"Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
78762314,"Căn hộ nhà Mopius 2 phòng ngủ, 2 phòng tắm ở toà Camellia 2, Hoàng Huy Võ Nguyên Giáp (Apartment 2 bedrooms 2 wc Camellia 2)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
61199911,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Happy house)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
78611912,Nhà Nghỉ Hùng Ngà (Nha Nghi Hung Nga),"80 Kim Liên, Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
74452852,Candy Hotel,"5/4 Đường Hùng Vương, Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
78511481,"Nhà riêng m² 2 phòng ngủ, 2 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (2 bedrooms apartment in Luong Khanh Thien)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
64253378,"Nhà riêng 0 m² 1 phòng ngủ, 2 phòng tắm riêng ở Khác (The LuxHomes 2bedroom Vinhome Marina T4.HD106)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
2107347,Hanvet Hotel Do Son,"Area 1, Van Huong Ward, Do Son, Bãi Biển Đồ Sơn, Hải Phòng, Vietnam",Hải Phòng
61248689,MiMi Homestay Hải Phòng (MiMi Homestay Hai Phong),"44e Phố Lê Lai, Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
80566353,"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Gờ Homestay - Giường King - Trung tâm thành phố)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
76673251,"Căn hộ m² 2 phòng ngủ, 2 phòng tắm riêng ở Cầu Rào (Green Home)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
21139528,"Căn hộ 60 m² 5 phòng ngủ, 1 phòng tắm riêng ở Cầu Rào (Venus)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
75880782,Hương Sen Hotel Hải Phòng (Huong Sen Hotel Hai Phong),"Khu chung cư Phạm Ngọc Đa, khu 8, Thị trấn Tiên Lãng, Huyện Tiên Lãng, Quận Tiên Lãng, Hải Phòng, Vietnam",Hải Phòng
78762313,"Căn hộ nhà Mopius 1 phòng ngủ, 1 phòng tắm ở toà Camellia 1, Hoàng Huy Võ Nguyên Giáp (Apartment 1 ngủ 1 wc Camellia 1)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
79556459,The Nếp House (The Nep House),"Khách Sạn The Nếp House, Bãi Biển Đồ Sơn, Hải Phòng, Vietnam",Hải Phòng
78762317,"Căn hộ nhà Mopius 1 phòng ngủ, 1 phòng tắm ở toà Lotus, Hoàng Huy Võ Nguyên Giáp (Apartment 1 Bedroom 1 wc Lotus)","Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
74494838,"m² 5 phòng ngủ, 5 phòng tắm riêng ở Ven sông - Sông Cấm/Cảng cũ (Vu' Stay)","Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
30177172,Khách sạn Ngọc Sơn (Ngoc Son Hotel),"101 Hạ Đoạn 2 đông hai 2, hải an . hải phòng, Ngã năm – Sân bay Cát Bi, Hải Phòng, Vietnam",Hải Phòng
37843051,"Nhà riêng 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Honey Apppartment 02 - Hoàng Huy Grand Tower)","Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
13594046,"Chung cư 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố/chợ Sắt (Special price R201 HK apartment bigc branch)","Trung tâm thành phố/chợ Sắt, Hải Phòng, Vietnam",Hải Phòng
36918364,"Căn hộ 60 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (Ky’s Home)","Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
58638246,"Nhà trệt 75 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thượng Lý/Quán Toan (2 phòng studio cùng tầng duy nhất cho 4 người )","Ven sông - Sông Cấm/Cảng cũ, Hải Phòng, Vietnam",Hải Phòng
58291011,HOMESTAY nhà Trang (HOMESTAY nha Trang),"Thượng Lý/Quán Toan, Hải Phòng, Vietnam",Hải Phòng
55660909,JOYCE-Celia 34,"Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
78585606,Romaji House,"Cầu Rào, Hải Phòng, Vietnam",Hải Phòng
